,REG,Week,HVO,Diesel,CLASS,miles,GB,IE,AT,BE,DE,DK,ES,FR,IT,NL,NO,PT,SE,CH,LU,PL,HR,SI,fuel,mpg
132,truck11,32,0.0,829.5799999999999,HGV,1956.3335227272728,0.0,0.0,0.0,325.7,0.0,0.0,346.70000000000005,1172.7,0.0,111.23352272727274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.5799999999999,10.720687895483534
133,truck11,33,0.0,1109.15,HGV,1995.9329545454545,0.0,0.0,0.0,138.4,639.8,0.0,115.5,701.9,0.0,400.3329545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.15,8.180760803614971
134,truck11,34,0.0,675.38,HGV,1628.6886363636363,58.788636363636364,0.0,0.0,0.0,647.2,0.0,84.4,633.4,0.0,204.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.38,10.962961773944096
135,truck11,35,399.52,505.38,HGV,1597.2744318181817,58.27443181818182,0.0,0.0,0.0,189.3,0.0,0.0,0.0,0.0,164.9,0.0,0.0,1184.8,0.0,0.0,0.0,0.0,0.0,904.9,8.024481513696893
136,truck11,36,0.0,1473.45,HGV,2331.215909090909,0.0,0.0,0.0,0.0,560.4,500.1068181818182,0.0,0.0,0.0,235.70909090909092,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,1473.45,7.192587011543718
137,truck11,37,0.0,269.44,HGV,1369.5528409090907,91.325,0.0,0.0,0.0,483.1244318181818,230.72840909090908,0.0,0.0,0.0,564.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.44,23.107595288481328
138,truck11,38,0.0,993.28,HGV,1853.7698863636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.2,630.7698863636364,74.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.28,8.48442004540398
139,truck11,39,0.0,1327.76,HGV,1924.5113636363637,0.0,0.0,0.0,214.1,449.4,322.20000000000005,0.0,0.0,0.0,226.90511363636364,0.0,0.0,711.90625,0.0,0.0,0.0,0.0,0.0,1327.76,6.58929465047421
140,truck11,40,0.0,315.63,HGV,1363.8375,58.4,0.0,0.0,0.0,713.6147727272728,0.0,0.0,0.0,0.0,591.8227272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.63,19.643658778870833
141,truck11,41,0.0,675.19,HGV,1132.9426136363636,58.98863636363637,0.0,136.0,0.0,390.2539772727273,0.0,0.0,122.0,356.1,69.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.19,7.628162571166837
142,truck11,42,0.0,1874.68,HGV,2178.384090909091,0.0,0.0,178.4,255.98125000000002,988.4244318181818,0.0,0.0,211.10000000000002,418.0255681818182,126.4528409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.68,5.282570962426073
144,truck11,44,436.86,0.0,HGV,283.09829545454545,283.09829545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.86,2.946001762539382
145,truck11,45,0.0,440.17,HGV,1711.1085227272729,60.3,0.0,429.70000000000005,0.0,794.5,0.0,0.0,0.0,417.4085227272727,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.17,17.67238417903362
146,truck11,46,0.0,988.99,HGV,1668.2698863636363,25.5,0.0,0.0,0.0,1642.7698863636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.99,7.668535624929335
147,truck11,47,0.0,697.5899999999999,HGV,1059.3772727272726,56.3,0.0,0.0,0.0,873.2585227272727,0.0,0.0,0.0,0.0,129.81875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.5899999999999,6.9038037038557425
148,truck11,48,2066.61,863.85,HGV,1922.2210227272728,306.3272727272727,0.0,0.0,145.8,0.0,0.0,0.0,1261.5954545454547,185.5,22.998295454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930.46,2.981985684571783
149,truck11,49,0.0,608.57,HGV,1956.7051136363636,56.40511363636364,0.0,0.0,228.6,103.1,0.0,0.0,1044.0,412.29999999999995,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.57,14.61681901843853
150,truck11,50,0.0,982.78,HGV,1584.0,0.0,0.0,0.0,0.0,887.3000000000001,0.0,0.0,0.0,0.0,696.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.78,7.327180610106026
151,truck11,51,0.0,462.42999999999995,HGV,1179.7840909090908,0.0,0.0,0.0,0.0,1044.6840909090909,0.0,0.0,0.0,0.0,135.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.42999999999995,11.598306030839066
152,truck12,1,446.03,0.0,HGV,774.8346590909091,276.76363636363635,0.0,0.0,78.5,0.0,0.0,0.0,418.87102272727276,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.03,7.89737931382775
153,truck12,2,1014.38,0.0,HGV,1223.9125,1223.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.38,5.48514006301879
155,truck12,4,766.43,396.85,HGV,1040.0642045454547,1040.0642045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.28,4.06456354415278
156,truck12,5,0.0,808.37,HGV,1088.730681818182,54.65738636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.0732954545454,0.0,0.0,0.0,0.0,0.0,808.37,6.122775047696995
157,truck12,6,0.0,668.49,HGV,1358.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.9,0.0,0.0,0.0,0.0,0.0,668.49,9.241247738934016
158,truck12,7,0.0,348.75,HGV,1225.2926136363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.2926136363637,0.0,0.0,0.0,0.0,0.0,348.75,15.972159133838385
159,truck12,8,308.9,50.87,HGV,1278.7039772727273,1278.7039772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.77,16.157832404146465
160,truck12,9,807.25,0.0,HGV,781.8289772727272,583.1767045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.49034090909091,0.0,157.1619318181818,0.0,0.0,0.0,0.0,0.0,807.25,4.402929569885131
161,truck12,10,309.75,0.0,HGV,941.722159090909,59.857386363636365,0.0,0.0,132.9,0.0,0.0,0.0,577.9,159.39999999999998,11.664772727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.75,13.821319419601584
162,truck12,11,0.0,767.06,HGV,2165.8,0.0,0.0,0.0,0.0,504.6,0.0,0.0,419.29999999999995,706.8,535.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.06,12.835921208249685
163,truck12,12,0.0,1111.31,HGV,1812.059659090909,0.0,0.0,0.0,152.7,171.5,228.56193181818182,0.0,488.5,157.4,363.5977272727273,0.0,0.0,249.8,0.0,0.0,0.0,0.0,0.0,1111.31,7.412680796174417
164,truck12,13,0.0,72.18,HGV,751.5630681818182,62.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.1630681818182,0.0,0.0,0.0,0.0,0.0,72.18,47.33545786409922
165,truck12,15,730.0,0.0,HGV,1541.4238636363636,319.77329545454546,0.0,0.0,0.0,0.0,0.0,0.0,1221.6505681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,9.599248783888543
166,truck12,16,0.0,824.03,HGV,1982.909659090909,58.33806818181818,0.0,0.0,237.49999999999997,0.0,0.0,0.0,956.1806818181818,364.4,352.59090909090907,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0,824.03,10.939511634402377
167,truck12,17,704.15,0.0,HGV,1362.0982954545455,58.2,0.0,0.0,0.0,481.9982954545454,0.0,0.0,0.0,707.8,114.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.15,8.793895391582696
168,truck12,18,0.0,753.09,HGV,1771.1255681818182,0.0,0.0,0.0,140.8,685.4,0.0,0.0,430.2,55.48920454545454,459.23636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.09,10.691545810269266
169,truck12,19,0.0,938.9000000000001,HGV,2029.6000000000001,0.0,0.0,0.0,71.2,172.3,302.1,0.0,406.1,0.0,329.7,0.0,0.0,748.2,0.0,0.0,0.0,0.0,0.0,938.9000000000001,9.82718528490787
170,truck12,20,0.0,856.0699999999999,HGV,1591.941477272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.10000000000001,0.0,1486.8414772727272,0.0,0.0,0.0,0.0,0.0,856.0699999999999,8.453875536363583
172,truck12,22,814.39,0.0,HGV,1079.2181818181818,1079.2181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.39,6.0244145730937495
173,truck12,23,426.97,0.0,HGV,707.8613636363636,75.56306818181818,0.0,0.0,0.0,309.5409090909091,0.0,0.0,0.0,0.0,322.7573863636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.97,7.536832720363576
174,truck12,24,0.0,868.2,HGV,1847.7568181818183,0.0,0.0,0.0,398.4,0.0,0.0,0.0,586.1204545454545,785.459090909091,77.77727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.2,9.675269285381459
175,truck12,25,0.0,709.6,HGV,1666.2772727272727,0.0,0.0,0.0,278.9,158.8,399.20000000000005,0.0,363.1,0.0,164.1409090909091,0.0,0.0,302.1363636363636,0.0,0.0,0.0,0.0,0.0,709.6,10.675093639758634
176,truck12,26,0.0,197.06,HGV,1667.6,0.0,0.0,0.0,101.0,215.4,0.0,0.0,488.6,581.1,281.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.06,38.47081946615244
177,truck12,27,0.0,323.82,HGV,1521.6000000000001,0.0,0.0,0.0,68.2,515.6,0.0,0.0,453.6,89.0,395.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.82,21.361653214748937
178,truck12,28,0.0,697.39,HGV,1552.4215909090908,0.0,0.0,0.0,0.0,826.9170454545455,0.0,0.0,0.0,0.0,725.5045454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.39,10.119801359663759
179,truck12,29,0.0,300.51,HGV,854.1107954545455,248.66590909090908,0.0,0.0,153.0,0.0,0.0,0.0,409.4380681818182,0.0,43.00681818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.51,12.92091626271324
180,truck12,30,531.46,407.12,HGV,1931.3448863636363,58.2,0.0,0.0,0.0,569.0,392.09999999999997,0.0,0.0,0.0,736.4,0.0,0.0,175.64488636363635,0.0,0.0,0.0,0.0,0.0,938.58,9.354628986819305
182,truck12,32,0.0,473.4,HGV,405.7698863636363,404.36988636363634,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.4,3.8966337615100626
183,truck12,33,671.58,0.0,HGV,1122.3022727272728,228.17727272727274,894.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.58,7.597139788294362
184,truck12,34,0.0,534.32,HGV,1541.775,0.0,0.0,0.0,188.1,0.0,0.0,0.0,382.8,960.075,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.32,13.117697091162599
185,truck12,35,0.0,694.54,HGV,1057.10625,118.07784090909091,0.0,0.0,221.8,0.0,0.0,0.0,465.4,15.3,236.5284090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.54,6.919256129326606
186,truck12,36,0.0,599.59,HGV,1777.4710227272726,0.0,0.0,0.0,233.1,509.4,0.0,0.0,363.1,0.0,506.0068181818182,0.0,0.0,0.0,56.36420454545455,109.5,0.0,0.0,0.0,599.59,13.476781203339328
187,truck12,37,0.0,459.88,HGV,1350.6085227272727,0.0,0.0,0.0,0.0,517.4801136363636,0.0,0.0,0.0,86.3,512.4284090909091,0.0,0.0,0.0,234.39999999999998,0.0,0.0,0.0,0.0,459.88,13.351282723939349
188,truck12,38,446.5,429.73,HGV,1090.0994318181818,141.50227272727273,0.0,0.0,0.0,0.0,0.0,0.0,313.9,167.0,467.69715909090905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.23,5.655695566226126
190,truck12,40,857.55,0.0,HGV,779.3215909090909,704.1965909090909,75.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.55,4.131381366935933
191,truck12,41,229.47,0.0,HGV,756.4068181818182,756.4068181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.47,14.98537269389542
193,truck12,43,1209.66,451.48,HGV,1593.65625,57.9,0.0,0.0,0.0,250.7,61.1,0.0,0.0,0.0,243.15625,0.0,0.0,980.8000000000001,0.0,0.0,0.0,0.0,0.0,1661.14,4.361405264795562
194,truck12,44,0.0,667.64,HGV,1733.9602272727273,32.9,0.0,0.0,0.0,375.1,249.2,0.0,0.0,0.0,237.0,0.0,0.0,839.7602272727272,0.0,0.0,0.0,0.0,0.0,667.64,11.806870842972671
195,truck12,45,0.0,864.0999999999999,HGV,1979.5159090909092,77.3,0.0,0.0,0.0,561.7306818181819,195.6,0.0,0.0,0.0,154.70000000000002,0.0,0.0,990.1852272727273,0.0,0.0,0.0,0.0,0.0,864.0999999999999,10.414370419117109
196,truck12,46,0.0,563.77,HGV,1391.8210227272725,57.9,0.0,0.0,66.80000000000001,0.0,0.0,0.0,614.6,577.5210227272727,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.77,11.223271251060233
197,truck12,47,0.0,354.33,HGV,1732.9244318181818,0.0,0.0,0.0,0.0,0.0,0.0,655.0965909090909,1077.8278409090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.33,22.233597014772442
198,truck12,48,902.24,486.92,HGV,862.3835227272727,118.61818181818182,0.0,0.0,37.5,109.1,0.0,0.0,151.9,0.0,445.2653409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.16,2.8221897469227644
200,truck12,50,180.13,420.76,HGV,954.3676136363636,954.3676136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.89,7.220358243066346
201,truck12,51,375.52,0.0,HGV,791.5465909090908,653.8465909090909,137.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.52,9.582557630661242
202,truck13,1,426.23,0.0,HGV,642.1721590909091,642.1721590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.23,6.849288953667247
203,truck13,2,555.81,0.0,HGV,1041.3738636363637,1041.3738636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.81,8.517621683198643
204,truck13,3,463.54,0.0,HGV,897.7034090909091,897.7034090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.54,8.80407406272186
205,truck13,4,728.9399999999999,0.0,HGV,1219.3676136363636,1219.3676136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.9399999999999,7.604679280429305
206,truck13,5,536.94,0.0,HGV,956.0426136363636,956.0426136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.94,8.094490567709867
207,truck13,6,665.7,0.0,HGV,1331.7,1331.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.7,9.094228711131139
208,truck13,7,570.1700000000001,0.0,HGV,1254.5420454545454,1254.5420454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.1700000000001,10.002737863129337
209,truck13,8,624.97,0.0,HGV,1233.7238636363636,1233.7238636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.97,8.974222313452863
210,truck13,9,385.42,0.0,HGV,772.8465909090909,772.8465909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.42,9.11584805787429
211,truck13,10,416.85,0.0,HGV,1346.800568181818,1346.800568181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.85,14.687961125118585
212,truck13,11,911.81,0.0,HGV,1296.615909090909,1296.615909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.81,6.46465011149153
213,truck13,12,307.7,0.0,HGV,821.1244318181818,821.1244318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.7,12.131639805798892
214,truck13,13,423.84000000000003,0.0,HGV,709.3392045454545,709.3392045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.84000000000003,7.608342450906109
215,truck13,14,204.66,0.0,HGV,330.9784090909091,330.9784090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.66,7.351986884511342
216,truck13,15,673.63,0.0,HGV,1483.4852272727273,1483.4852272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.63,10.01151575323586
217,truck13,16,272.37,0.0,HGV,1038.6227272727274,1038.6227272727274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.37,17.33550829469939
218,truck13,17,490.1,0.0,HGV,596.072159090909,596.072159090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.1,5.5290709686218955
219,truck13,18,556.9200000000001,0.0,HGV,1121.9119318181818,1121.9119318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.9200000000001,9.158070484305318
220,truck13,19,378.15999999999997,100.02,HGV,965.5630681818182,965.5630681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.17999999999995,9.179674199319676
221,truck13,20,456.27,0.0,HGV,896.9181818181819,896.9181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.27,8.936530513033553
222,truck13,21,355.76,0.0,HGV,1303.2142045454545,1303.2142045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.76,16.65316242169453
223,truck13,22,581.48,0.0,HGV,632.722159090909,632.722159090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.48,4.946708193268196
224,truck13,23,368.3,0.0,HGV,1447.9409090909091,1447.9409090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.3,17.87257585503419
225,truck13,24,638.13,0.0,HGV,1006.6619318181819,1006.6619318181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.13,7.171541443936688
226,truck13,25,391.65999999999997,0.0,HGV,972.9596590909091,972.9596590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.65999999999997,11.293372252965817
227,truck13,26,237.62,250.02,HGV,807.2698863636364,807.2698863636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.64,7.525882941716971
228,truck13,27,517.74,0.0,HGV,772.2494318181818,772.2494318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.74,6.780846408417967
229,truck13,28,251.1,0.0,HGV,828.771590909091,828.771590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.1,15.00466046083596
230,truck13,29,379.6,0.0,HGV,515.0852272727273,515.0852272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.6,6.168661224584492
231,truck13,30,517.34,0.0,HGV,1085.55,1085.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.34,9.539196658870376
232,truck13,31,110.61,0.0,HGV,615.3289772727272,615.3289772727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.61,25.290126663861972
233,truck13,32,542.64,0.0,HGV,738.0267045454545,738.0267045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.64,6.182986549585445
234,truck13,33,119.45,0.0,HGV,753.9664772727273,753.9664772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.45,28.694846903849083
235,truck13,35,328.12,0.0,HGV,481.98068181818184,481.98068181818184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.12,6.6778238382506965
236,truck13,36,463.06,0.0,HGV,625.927840909091,625.927840909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.06,6.145044482957736
237,truck13,37,440.64,0.0,HGV,936.8585227272727,699.3460227272727,237.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.64,9.665584517032562
239,truck13,39,483.51,0.0,HGV,1209.6136363636363,1209.6136363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.51,11.37311008280359
240,truck13,40,673.9,0.0,HGV,1561.9142045454546,1561.9142045454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.9,10.536581905537982
242,truck13,42,442.90999999999997,0.0,HGV,740.1613636363637,740.1613636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.90999999999997,7.597119445516329
243,truck13,43,221.47,0.0,HGV,857.0511363636364,692.6261363636364,164.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.47,17.592593130046346
244,truck13,44,261.47,0.0,HGV,133.8971590909091,133.8971590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.47,2.3280243850980646
245,truck13,45,163.94,0.0,HGV,548.60625,528.40625,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.94,15.212964420290962
246,truck13,46,319.81,0.0,HGV,1047.8306818181818,542.884659090909,504.94602272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.81,14.894883162836742
248,truck13,48,175.1,0.0,HGV,1477.352840909091,249.35056818181818,0.0,0.0,72.5,428.29999999999995,207.4,0.0,108.90227272727273,0.0,205.20000000000002,0.0,0.0,205.7,0.0,0.0,0.0,0.0,0.0,175.1,38.35624772431987
249,truck13,49,341.1,0.0,HGV,901.1511363636364,901.1511363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.1,12.010302461188402
250,truck13,50,382.35,0.0,HGV,855.7119318181818,855.7119318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.35,10.17429961061676
251,truck13,51,168.73,0.0,HGV,632.1664772727273,632.1664772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.73,17.032452442747427
252,truck14,1,420.03999999999996,0.0,HGV,538.7664772727272,536.8664772727273,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.03999999999996,5.831065838169634
253,truck14,2,300.01,0.0,HGV,1062.2948863636364,399.9414772727273,662.353409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.01,16.097090630141874
254,truck14,3,230.17,0.0,HGV,807.2954545454546,168.10000000000002,639.1954545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.17,15.944900694940896
255,truck14,4,200.01,0.0,HGV,889.1335227272727,534.134659090909,354.99886363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.01,20.209394611945545
256,truck14,5,340.0,0.0,HGV,1438.7448863636364,277.6,1161.1448863636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,19.237246295437835
257,truck14,6,351.16,0.0,HGV,996.1471590909091,566.0323863636363,430.11477272727274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.16,12.896043508576122
