DATE,LITRES,REG,Country,Type
16/02/2024,86.45,truck40,GB,HVO
16/02/2024,326.41,0,GB,HVO
16/02/2024,200.05,truck27,GB,HVO
16/02/2024,102.04,truck23,GB,HVO
16/02/2024,254.36,truck45,GB,HVO
16/02/2024,138.84,truck22,GB,HVO
16/02/2024,250,truck14,GB,HVO
16/02/2024,166.93,truck28,GB,HVO
16/02/2024,309.12,truck8,GB,HVO
16/02/2024,260,truck26,GB,HVO
17/02/2024,207.4,truck21,GB,HVO
18/02/2024,230.04,truck9,GB,HVO
19/02/2024,205.57,truck20,GB,HVO
19/02/2024,227.78,truck7,GB,HVO
19/02/2024,238.12,truck39,GB,HVO
19/02/2024,169.87,truck3,GB,HVO
19/02/2024,70.27,truck40,GB,HVO
19/02/2024,53.86,truck29,GB,HVO
19/02/2024,120.96,truck33,GB,HVO
19/02/2024,47.46,truck30,GB,HVO
19/02/2024,51,truck32,GB,HVO
19/02/2024,38,truck24,GB,HVO
19/02/2024,48.19,truck31,GB,HVO
19/02/2024,280.2,0,GB,HVO
19/02/2024,0,0,GB,HVO
19/02/2024,297.01,truck4,GB,HVO
19/02/2024,233.79,0,GB,HVO
19/02/2024,293.74,0,GB,HVO
19/02/2024,220.01,0,GB,HVO
19/02/2024,43.89,truck29,GB,HVO
19/02/2024,52.73,truck30,GB,HVO
19/02/2024,26.53,0,GB,HVO
19/02/2024,20.27,truck22,GB,HVO
19/02/2024,108.6,truck22,GB,HVO
19/02/2024,140.27,truck21,GB,HVO
20/02/2024,308.9,truck12,GB,HVO
20/02/2024,200.86,truck43,GB,HVO
20/02/2024,184.74,truck5,GB,HVO
20/02/2024,117.67,truck39,GB,HVO
20/02/2024,283.92,truck25,GB,HVO
20/02/2024,66.53,truck32,GB,HVO
20/02/2024,144.82,truck23,GB,HVO
20/02/2024,34.4,truck31,GB,HVO
20/02/2024,70.02,truck24,GB,HVO
20/02/2024,243.27,truck7,GB,HVO
20/02/2024,230,truck20,GB,HVO
20/02/2024,256.12,truck3,GB,HVO
20/02/2024,280.06,truck28,GB,HVO
20/02/2024,188.88,truck35,GB,HVO
20/02/2024,66.7,truck23,GB,HVO
20/02/2024,62.01,truck30,GB,HVO
20/02/2024,172,truck27,GB,HVO
20/02/2024,262.09,truck13,GB,HVO
20/02/2024,292.75,truck44,GB,HVO
20/02/2024,51.04,truck29,GB,HVO
20/02/2024,111.8,truck21,GB,HVO
21/02/2024,301.38,truck2,GB,HVO
21/02/2024,149.28,truck22,GB,HVO
21/02/2024,36.83,truck32,GB,HVO
21/02/2024,322.76,truck43,GB,HVO
21/02/2024,206.4,truck34,GB,HVO
21/02/2024,43.12,truck24,GB,HVO
21/02/2024,68.39,truck31,GB,HVO
21/02/2024,176.52,truck5,GB,HVO
21/02/2024,17.23,truck11,GB,HVO
21/02/2024,38.22,0,GB,HVO
21/02/2024,60.81,0,GB,HVO
21/02/2024,51.39,truck42,GB,HVO
21/02/2024,725.08,truck11,GB,HVO
21/02/2024,176.79,truck46,GB,HVO
21/02/2024,300.03,0,GB,HVO
21/02/2024,40.38,truck29,GB,HVO
21/02/2024,375.06,0,GB,HVO
21/02/2024,55.22,truck30,GB,HVO
21/02/2024,360.01,truck45,GB,HVO
21/02/2024,109.51,truck22,GB,HVO
22/02/2024,300,truck17,GB,HVO
22/02/2024,10.11,truck33,GB,HVO
22/02/2024,142.76,truck33,GB,HVO
22/02/2024,180.76,truck39,GB,HVO
22/02/2024,44.08,truck32,GB,HVO
22/02/2024,174.33,truck21,GB,HVO
22/02/2024,51.85,truck24,GB,HVO
22/02/2024,25.7,truck31,GB,HVO
22/02/2024,313.53,truck3,GB,HVO
22/02/2024,320.47,truck25,GB,HVO
22/02/2024,200,truck17,GB,HVO
22/02/2024,47.21,truck23,GB,HVO
22/02/2024,285.39,truck2,GB,HVO
22/02/2024,53.6,truck30,GB,HVO
22/02/2024,200.01,truck7,GB,HVO
22/02/2024,35.9,truck29,GB,HVO
22/02/2024,42.37,0,GB,HVO
22/02/2024,128.27,truck22,GB,HVO
22/02/2024,220.13,truck20,GB,HVO
22/02/2024,102.91,truck21,GB,HVO
22/02/2024,223.34,truck34,GB,HVO
23/02/2024,143.23,truck39,GB,HVO
23/02/2024,44.46,truck32,GB,HVO
23/02/2024,170.85,truck26,GB,HVO
23/02/2024,53.02,truck24,GB,HVO
23/02/2024,79.54,truck31,GB,HVO
23/02/2024,260,truck14,GB,HVO
23/02/2024,362.88,truck13,GB,HVO
23/02/2024,178.45,truck40,GB,HVO
23/02/2024,226.41,truck5,GB,HVO
23/02/2024,276.67,0,GB,HVO
23/02/2024,79.22,truck28,GB,HVO
23/02/2024,209.09,truck27,GB,HVO
23/02/2024,62.52,truck29,GB,HVO
23/02/2024,112.95,truck23,GB,HVO
23/02/2024,126.57,truck22,GB,HVO
23/02/2024,345.06,truck10,GB,HVO
23/02/2024,360.01,truck45,GB,HVO
23/02/2024,450.05,0,GB,HVO
24/02/2024,200.11,truck20,GB,HVO
24/02/2024,72.54,truck29,GB,HVO
26/02/2024,76.86,truck33,GB,HVO
26/02/2024,53.44,truck30,GB,HVO
26/02/2024,78.44,truck40,GB,HVO
26/02/2024,231.87,truck25,GB,HVO
26/02/2024,112.56,truck21,GB,HVO
26/02/2024,34.97,truck32,GB,HVO
26/02/2024,60.13,truck31,GB,HVO
26/02/2024,54.03,truck24,GB,HVO
26/02/2024,190.31,truck26,GB,HVO
26/02/2024,343.74,truck47,GB,HVO
26/02/2024,78.79,truck27,GB,HVO
26/02/2024,424.99,truck12,GB,HVO
26/02/2024,56.27,truck30,GB,HVO
26/02/2024,40.25,truck29,GB,HVO
26/02/2024,237,truck6,GB,HVO
26/02/2024,95.68,truck21,GB,HVO
26/02/2024,124.23,truck22,GB,HVO
26/02/2024,263.87,truck7,GB,HVO
27/02/2024,293.14,truck2,GB,HVO
27/02/2024,95.24,truck20,GB,HVO
27/02/2024,61.47,truck24,GB,HVO
27/02/2024,223.22,truck44,GB,HVO
27/02/2024,55.33,truck32,GB,HVO
27/02/2024,72.49,truck31,GB,HVO
27/02/2024,240,truck17,GB,HVO
27/02/2024,349.53,0,GB,HVO
27/02/2024,20.74,truck28,GB,HVO
27/02/2024,120.08,truck28,GB,HVO
27/02/2024,158.01,truck27,GB,HVO
27/02/2024,45.24,truck30,GB,HVO
27/02/2024,161.01,truck33,GB,HVO
27/02/2024,54.41,truck29,GB,HVO
27/02/2024,0,truck22,GB,HVO
27/02/2024,122.32,truck22,GB,HVO
27/02/2024,112.75,truck13,GB,HVO
27/02/2024,148.73,truck21,GB,HVO
27/02/2024,372.12,truck1,GB,HVO
27/02/2024,382.26,truck12,GB,HVO
28/02/2024,225.08,truck23,GB,HVO
28/02/2024,285.41,truck5,GB,HVO
28/02/2024,217.52,truck39,GB,HVO
28/02/2024,38.81,truck32,GB,HVO
28/02/2024,50.87,truck24,GB,HVO
28/02/2024,13.68,0,GB,HVO
28/02/2024,160.08,truck17,GB,HVO
28/02/2024,147.05,0,GB,HVO
28/02/2024,90.44,0,GB,HVO
28/02/2024,272.78,truck7,GB,HVO
28/02/2024,105.46,truck27,GB,HVO
28/02/2024,377.15,truck4,GB,HVO
28/02/2024,32.66,truck29,GB,HVO
28/02/2024,108.58,truck21,GB,HVO
28/02/2024,170.02,truck20,GB,HVO
28/02/2024,111.31,truck23,GB,HVO
28/02/2024,39.15,truck30,GB,HVO
28/02/2024,253.2,truck45,GB,HVO
29/02/2024,260.96,truck2,GB,HVO
29/02/2024,373.93,truck42,GB,HVO
29/02/2024,41.52,truck32,GB,HVO
29/02/2024,60.08,truck24,GB,HVO
29/02/2024,60.23,truck31,GB,HVO
29/02/2024,120.42,truck6,GB,HVO
29/02/2024,399.23,truck16,GB,HVO
29/02/2024,340.03,truck14,GB,HVO
29/02/2024,15.44,truck10,GB,HVO
29/02/2024,277,truck10,GB,HVO
29/02/2024,381.73,truck25,GB,HVO
29/02/2024,28.53,truck30,GB,HVO
29/02/2024,10.16,0,GB,HVO
29/02/2024,173.65,truck26,GB,HVO
29/02/2024,140.11,truck22,GB,HVO
29/02/2024,187.56,truck33,GB,HVO
29/02/2024,121.89,truck21,GB,HVO
29/02/2024,58.69,0,GB,HVO
29/02/2024,59.98,0,GB,HVO
01/03/2024,37.69,truck29,GB,HVO
01/03/2024,154.07,truck39,GB,HVO
01/03/2024,28.34,truck32,GB,HVO
01/03/2024,203.01,truck40,GB,HVO
01/03/2024,56.45,truck31,GB,HVO
01/03/2024,254.78,truck11,GB,HVO
01/03/2024,35.02,truck24,GB,HVO
01/03/2024,345.35,truck28,GB,HVO
01/03/2024,180.2,truck17,GB,HVO
01/03/2024,190.14,truck20,GB,HVO
01/03/2024,93.86,truck22,GB,HVO
01/03/2024,272.67,truck13,GB,HVO
01/03/2024,244.06,truck27,GB,HVO
01/03/2024,81.64,truck23,GB,HVO
02/03/2024,400.59,truck1,GB,HVO
02/03/2024,200.03,truck44,GB,HVO
02/03/2024,349.83,truck35,GB,HVO
04/03/2024,321.49,truck26,GB,HVO
04/03/2024,378.56,0,GB,HVO
04/03/2024,103.88,truck33,GB,HVO
04/03/2024,270.36,truck2,GB,HVO
04/03/2024,314.58,truck43,GB,HVO
04/03/2024,205.78,truck7,GB,HVO
04/03/2024,301.01,truck6,GB,HVO
04/03/2024,51.58,truck29,GB,HVO
04/03/2024,32.2,truck32,GB,HVO
04/03/2024,77.96,truck31,GB,HVO
04/03/2024,32.88,truck30,GB,HVO
04/03/2024,337.74,truck11,GB,HVO
04/03/2024,112.21,truck27,GB,HVO
04/03/2024,39.27,truck29,GB,HVO
04/03/2024,114.95,truck22,GB,HVO
04/03/2024,358.79,truck5,GB,HVO
04/03/2024,173.41,truck39,GB,HVO
05/03/2024,115.82,truck33,GB,HVO
05/03/2024,40,truck30,GB,HVO
05/03/2024,50.21,truck48,GB,HVO
05/03/2024,170.05,truck44,GB,HVO
05/03/2024,50.87,truck32,GB,HVO
05/03/2024,59.18,truck31,GB,HVO
05/03/2024,150.02,truck21,GB,HVO
05/03/2024,309.75,truck12,GB,HVO
05/03/2024,270.7,truck16,GB,HVO
05/03/2024,197.31,truck27,GB,HVO
05/03/2024,41.57,truck29,GB,HVO
05/03/2024,180.45,truck7,GB,HVO
05/03/2024,102.4,truck5,GB,HVO
05/03/2024,240.05,truck46,GB,HVO
05/03/2024,290.51,truck45,GB,HVO
05/03/2024,170.26,truck20,GB,HVO
05/03/2024,117.06,truck22,GB,HVO
05/03/2024,297.65,truck26,GB,HVO
06/03/2024,109.68,truck39,GB,HVO
06/03/2024,61.6,truck30,GB,HVO
06/03/2024,288.75,truck43,GB,HVO
06/03/2024,76.24,truck21,GB,HVO
06/03/2024,56.2,truck32,GB,HVO
06/03/2024,189.43,truck40,GB,HVO
06/03/2024,270.56,truck13,GB,HVO
06/03/2024,64.69,truck31,GB,HVO
06/03/2024,58.12,truck24,GB,HVO
06/03/2024,289.41,truck28,GB,HVO
06/03/2024,311.11,truck35,GB,HVO
06/03/2024,122.23,truck33,GB,HVO
06/03/2024,113.2,truck22,GB,HVO
06/03/2024,54.29,truck30,GB,HVO
06/03/2024,45.24,truck29,GB,HVO
06/03/2024,146.29,truck13,GB,HVO
06/03/2024,31.68,0,GB,HVO
07/03/2024,326.62,truck2,GB,HVO
07/03/2024,300.06,truck1,GB,HVO
07/03/2024,175.47,truck21,GB,HVO
07/03/2024,307.29,truck6,GB,HVO
07/03/2024,54.71,truck32,GB,HVO
07/03/2024,162.86,truck23,GB,HVO
07/03/2024,50.05,truck24,GB,HVO
07/03/2024,250.02,truck14,GB,HVO
07/03/2024,326.17,truck16,GB,HVO
07/03/2024,4.82,0,GB,HVO
07/03/2024,4.4,0,GB,HVO
07/03/2024,250.02,truck46,GB,HVO
07/03/2024,335.33,truck7,GB,HVO
07/03/2024,131.04,truck2,GB,HVO
07/03/2024,42.47,truck30,GB,HVO
07/03/2024,160.71,truck20,GB,HVO
07/03/2024,50.88,truck29,GB,HVO
07/03/2024,115.85,truck22,GB,HVO
08/03/2024,130,truck43,GB,HVO
08/03/2024,208.6,truck39,GB,HVO
08/03/2024,167.99,truck21,GB,HVO
08/03/2024,300.03,truck44,GB,HVO
08/03/2024,44.89,truck32,GB,HVO
08/03/2024,73.77,truck31,GB,HVO
08/03/2024,44.01,truck24,GB,HVO
08/03/2024,22.42,0,GB,HVO
08/03/2024,337.45,truck10,GB,HVO
08/03/2024,171.85,truck23,GB,HVO
08/03/2024,118.77,truck33,GB,HVO
08/03/2024,58.1,truck30,GB,HVO
08/03/2024,129.24,truck22,GB,HVO
08/03/2024,202.71,truck26,GB,HVO
08/03/2024,185.04,truck8,GB,HVO
08/03/2024,118.79,truck28,GB,HVO
09/03/2024,46.18,truck32,GB,HVO
09/03/2024,1.13,truck32,GB,HVO
10/03/2024,200.1,truck14,GB,HVO
11/03/2024,0.01,truck13,GB,HVO
11/03/2024,274.89,truck13,GB,HVO
11/03/2024,303.26,truck43,GB,HVO
11/03/2024,321.22,truck1,GB,HVO
11/03/2024,249.72,truck27,GB,HVO
11/03/2024,73.15,truck29,GB,HVO
11/03/2024,345.24,truck25,GB,HVO
11/03/2024,343.17,truck47,GB,HVO
11/03/2024,160.66,truck6,GB,HVO
11/03/2024,4.6,truck30,GB,HVO
11/03/2024,60.06,truck32,GB,HVO
11/03/2024,147.9,truck21,GB,HVO
11/03/2024,113.25,truck39,GB,HVO
11/03/2024,60.01,truck24,GB,HVO
11/03/2024,76.74,truck31,GB,HVO
11/03/2024,283.35,truck40,GB,HVO
11/03/2024,63.43,0,GB,HVO
11/03/2024,272.15,truck2,GB,HVO
11/03/2024,278.35,truck7,GB,HVO
11/03/2024,41.42,truck30,GB,HVO
11/03/2024,51.66,truck29,GB,HVO
11/03/2024,229.87,truck5,GB,HVO
11/03/2024,110.41,truck22,GB,HVO
12/03/2024,78.78,truck23,GB,HVO
12/03/2024,127.24,truck21,GB,HVO
12/03/2024,61.59,truck32,GB,HVO
12/03/2024,143.4,truck40,GB,HVO
12/03/2024,62.01,truck24,GB,HVO
12/03/2024,350.7,truck4,GB,HVO
12/03/2024,36.13,truck31,GB,HVO
12/03/2024,253.43,truck43,GB,HVO
12/03/2024,281.37,truck25,GB,HVO
12/03/2024,260.01,truck6,GB,HVO
12/03/2024,146.81,truck7,GB,HVO
12/03/2024,52.76,truck29,GB,HVO
12/03/2024,34.61,truck30,GB,HVO
12/03/2024,119.79,truck22,GB,HVO
12/03/2024,50.27,truck27,GB,HVO
12/03/2024,296.47,truck44,GB,HVO
12/03/2024,218.45,truck1,GB,HVO
12/03/2024,100.25,truck20,GB,HVO
13/03/2024,223.46,truck2,GB,HVO
13/03/2024,204.6,truck39,GB,HVO
13/03/2024,350.04,truck48,GB,HVO
13/03/2024,51.83,truck32,GB,HVO
13/03/2024,101.54,truck33,GB,HVO
13/03/2024,43.07,truck24,GB,HVO
13/03/2024,88.41,truck42,GB,HVO
13/03/2024,164.74,truck21,GB,HVO
13/03/2024,33.16,0,GB,HVO
13/03/2024,432.92,0,GB,HVO
13/03/2024,160.38,truck4,GB,HVO
13/03/2024,308.32,truck13,GB,HVO
13/03/2024,220.5,truck23,GB,HVO
13/03/2024,258.5,truck5,GB,HVO
13/03/2024,43.13,truck29,GB,HVO
13/03/2024,118.78,truck22,GB,HVO
13/03/2024,58.45,truck30,GB,HVO
13/03/2024,250.07,truck44,GB,HVO
14/03/2024,200.15,truck1,GB,HVO
14/03/2024,119.52,truck40,GB,HVO
14/03/2024,100.1,truck39,GB,HVO
14/03/2024,40.01,truck24,GB,HVO
14/03/2024,46.75,truck32,GB,HVO
14/03/2024,260.4,truck25,GB,HVO
14/03/2024,280.98,truck43,GB,HVO
14/03/2024,269.21,truck2,GB,HVO
14/03/2024,29.72,truck30,GB,HVO
14/03/2024,66.77,truck31,GB,HVO
14/03/2024,49.61,truck29,GB,HVO
14/03/2024,22.54,truck8,GB,HVO
14/03/2024,230.7,truck8,GB,HVO
14/03/2024,103.7,truck22,GB,HVO
14/03/2024,156.88,truck21,GB,HVO
15/03/2024,173.68,truck1,GB,HVO
15/03/2024,152.83,truck13,GB,HVO
15/03/2024,103.59,truck39,GB,HVO
15/03/2024,45.19,truck32,GB,HVO
15/03/2024,330.05,truck46,GB,HVO
15/03/2024,2.76,truck31,GB,HVO
15/03/2024,330.27,truck10,GB,HVO
15/03/2024,36.88,truck24,GB,HVO
15/03/2024,348.34,truck14,GB,HVO
15/03/2024,90.29,0,GB,HVO
15/03/2024,17.55,truck28,GB,HVO
15/03/2024,82.81,truck28,GB,HVO
15/03/2024,355.74,truck4,GB,HVO
15/03/2024,274.24,truck27,GB,HVO
15/03/2024,105.18,truck22,GB,HVO
15/03/2024,199.08,truck23,GB,HVO
15/03/2024,132.11,truck33,GB,HVO
15/03/2024,338.08,truck47,GB,HVO
15/03/2024,43.72,truck29,GB,HVO
15/03/2024,140.38,truck20,GB,HVO
15/03/2024,56.08,0,GB,HVO
16/03/2024,175.76,truck13,GB,HVO
17/03/2024,325.01,truck48,GB,HVO
18/03/2024,135.87,truck1,GB,HVO
18/03/2024,90.22,0,GB,HVO
18/03/2024,90.48,0,GB,HVO
18/03/2024,90.55,0,GB,HVO
18/03/2024,51.02,truck24,GB,HVO
18/03/2024,204.53,truck40,GB,HVO
18/03/2024,60.59,truck29,GB,HVO
18/03/2024,41.1,truck30,GB,HVO
18/03/2024,141.49,truck39,GB,HVO
18/03/2024,60.49,truck32,GB,HVO
18/03/2024,72.79,truck31,GB,HVO
18/03/2024,346.97,truck7,GB,HVO
18/03/2024,224.86,truck21,GB,HVO
18/03/2024,558.57,truck11,GB,HVO
18/03/2024,374.76,truck6,GB,HVO
18/03/2024,80,truck14,GB,HVO
18/03/2024,78.59,truck22,GB,HVO
18/03/2024,80.1,truck21,GB,HVO
18/03/2024,60.42,0,GB,HVO
19/03/2024,295.64,truck2,GB,HVO
19/03/2024,350.34,truck43,GB,HVO
19/03/2024,152.19,truck7,GB,HVO
19/03/2024,50.17,truck30,GB,HVO
19/03/2024,46.19,truck29,GB,HVO
19/03/2024,35.12,truck32,GB,HVO
19/03/2024,300.54,truck44,GB,HVO
19/03/2024,73.18,truck24,GB,HVO
19/03/2024,48.28,truck31,GB,HVO
19/03/2024,186.4,truck28,GB,HVO
19/03/2024,218.4,truck40,GB,HVO
19/03/2024,112.56,truck5,GB,HVO
19/03/2024,275.41,truck48,GB,HVO
19/03/2024,221.64,0,GB,HVO
19/03/2024,18.2,truck34,GB,HVO
19/03/2024,104.4,truck34,GB,HVO
19/03/2024,58.76,truck3,GB,HVO
19/03/2024,74.07,truck22,GB,HVO
19/03/2024,31.77,0,GB,HVO
19/03/2024,59.67,truck30,GB,HVO
19/03/2024,32.88,truck29,GB,HVO
19/03/2024,291.75,truck1,GB,HVO
20/03/2024,81.1,truck25,GB,HVO
20/03/2024,155.52,truck20,GB,HVO
20/03/2024,49.16,truck32,GB,HVO
20/03/2024,74.28,truck33,GB,HVO
20/03/2024,78.25,truck34,GB,HVO
20/03/2024,63.01,truck24,GB,HVO
20/03/2024,59.96,truck31,GB,HVO
20/03/2024,78.78,truck23,GB,HVO
20/03/2024,218.01,0,GB,HVO
20/03/2024,268.44,truck2,GB,HVO
20/03/2024,162.64,truck27,GB,HVO
20/03/2024,326.6,truck3,GB,HVO
20/03/2024,52.49,truck30,GB,HVO
20/03/2024,100.18,truck22,GB,HVO
20/03/2024,150.46,truck17,GB,HVO
20/03/2024,223.11,truck5,GB,HVO
20/03/2024,271.56,truck46,GB,HVO
20/03/2024,40.55,truck29,GB,HVO
20/03/2024,166.96,truck28,GB,HVO
20/03/2024,80,truck28,GB,HVO
21/03/2024,216.46,truck21,GB,HVO
21/03/2024,9.33,truck21,GB,HVO
21/03/2024,258.04,truck7,GB,HVO
21/03/2024,288.39,truck43,GB,HVO
21/03/2024,57.45,truck32,GB,HVO
21/03/2024,48.9,truck31,GB,HVO
21/03/2024,65.52,truck24,GB,HVO
21/03/2024,163.04,truck40,GB,HVO
21/03/2024,148.06,truck39,GB,HVO
21/03/2024,307.7,truck13,GB,HVO
21/03/2024,250,truck26,GB,HVO
21/03/2024,300,truck14,GB,HVO
21/03/2024,354.15,truck10,GB,HVO
21/03/2024,75.2,truck22,GB,HVO
21/03/2024,124.29,truck27,GB,HVO
21/03/2024,225.14,truck48,GB,HVO
21/03/2024,64.93,truck30,GB,HVO
21/03/2024,44.77,truck29,GB,HVO
21/03/2024,287.27,truck1,GB,HVO
21/03/2024,140.33,truck23,GB,HVO
21/03/2024,28.16,truck23,GB,HVO
21/03/2024,190.43,truck20,GB,HVO
21/03/2024,140.38,truck28,GB,HVO
22/03/2024,128.38,truck39,GB,HVO
22/03/2024,54.29,truck32,GB,HVO
22/03/2024,41.03,truck33,GB,HVO
22/03/2024,34.49,truck34,GB,HVO
22/03/2024,44.35,truck34,GB,HVO
22/03/2024,63.13,truck24,GB,HVO
22/03/2024,59.71,truck31,GB,HVO
22/03/2024,60.28,0,GB,HVO
22/03/2024,132.37,truck28,GB,HVO
22/03/2024,320.86,truck8,GB,HVO
22/03/2024,155.21,truck27,GB,HVO
22/03/2024,331.73,truck2,GB,HVO
22/03/2024,410.65,0,GB,HVO
22/03/2024,270,truck17,GB,HVO
22/03/2024,101.28,truck22,GB,HVO
22/03/2024,128.49,truck33,GB,HVO
22/03/2024,44.58,truck29,GB,HVO
22/03/2024,210,truck26,GB,HVO
23/03/2024,150.19,truck20,GB,HVO
23/03/2024,350.04,truck35,GB,HVO
25/03/2024,47.34,truck30,GB,HVO
25/03/2024,188.19,truck23,GB,HVO
25/03/2024,283.5,truck5,GB,HVO
25/03/2024,40.33,truck32,GB,HVO
25/03/2024,62.04,truck24,GB,HVO
25/03/2024,140.44,truck21,GB,HVO
25/03/2024,86.79,truck40,GB,HVO
25/03/2024,90.55,0,GB,HVO
25/03/2024,139.94,truck3,GB,HVO
25/03/2024,325.1,0,GB,HVO
25/03/2024,153.51,truck27,GB,HVO
25/03/2024,340.42,truck16,GB,HVO
25/03/2024,60.28,truck29,GB,HVO
25/03/2024,44.91,truck30,GB,HVO
25/03/2024,60.84,truck21,GB,HVO
25/03/2024,250.02,truck48,GB,HVO
25/03/2024,181.03,truck39,GB,HVO
25/03/2024,304.6,truck6,GB,HVO
25/03/2024,100.01,truck20,GB,HVO
26/03/2024,150.71,0,GB,HVO
26/03/2024,39.37,truck32,GB,HVO
26/03/2024,50.11,truck24,GB,HVO
26/03/2024,100.2,truck8,GB,HVO
26/03/2024,0.05,truck25,GB,HVO
26/03/2024,283.38,truck25,GB,HVO
26/03/2024,242.42,truck5,GB,HVO
26/03/2024,54.59,truck23,GB,HVO
26/03/2024,48.97,truck31,GB,HVO
26/03/2024,232.26,truck2,GB,HVO
26/03/2024,275.02,truck28,GB,HVO
26/03/2024,42.48,truck30,GB,HVO
26/03/2024,142.29,truck27,GB,HVO
26/03/2024,34.68,truck29,GB,HVO
26/03/2024,102.56,truck22,GB,HVO
26/03/2024,89,truck33,GB,HVO
27/03/2024,285.01,truck7,GB,HVO
27/03/2024,59.84,truck24,GB,HVO
27/03/2024,279.42,truck35,GB,HVO
27/03/2024,231.09,truck13,GB,HVO
27/03/2024,385.13,truck47,GB,HVO
27/03/2024,129.8,truck27,GB,HVO
27/03/2024,220.32,truck1,GB,HVO
27/03/2024,250.05,truck48,GB,HVO
27/03/2024,250.09,truck46,GB,HVO
27/03/2024,35.13,truck29,GB,HVO
27/03/2024,200.18,0,GB,HVO
27/03/2024,103.45,truck22,GB,HVO
27/03/2024,54.12,truck30,GB,HVO
27/03/2024,150.12,truck8,GB,HVO
27/03/2024,215.41,truck21,GB,HVO
28/03/2024,130.29,truck20,GB,HVO
28/03/2024,253.72,truck41,GB,HVO
28/03/2024,41.69,truck32,GB,HVO
28/03/2024,19.33,truck31,GB,HVO
28/03/2024,47.09,truck24,GB,HVO
28/03/2024,260.01,truck14,GB,HVO
28/03/2024,60.32,0,GB,HVO
28/03/2024,267.07,truck28,GB,HVO
28/03/2024,350.05,truck7,GB,HVO
28/03/2024,207.55,truck23,GB,HVO
28/03/2024,273.42,truck10,GB,HVO
28/03/2024,192.75,truck13,GB,HVO
28/03/2024,40.72,truck33,GB,HVO
28/03/2024,430.05,0,GB,HVO
28/03/2024,305.08,truck17,GB,HVO
28/03/2024,165.64,truck47,GB,HVO
28/03/2024,255.74,0,GB,HVO
29/03/2024,250.36,truck44,GB,HVO
29/03/2024,255.01,truck35,GB,HVO
29/03/2024,60.59,0,GB,HVO
02/04/2024,177.57,truck8,GB,HVO
02/04/2024,45.31,truck32,GB,HVO
02/04/2024,47.51,truck30,GB,HVO
02/04/2024,272.26,truck43,GB,HVO
02/04/2024,68.61,truck24,GB,HVO
02/04/2024,205.47,truck39,GB,HVO
02/04/2024,149.16,truck40,GB,HVO
02/04/2024,137.43,0,GB,HVO
02/04/2024,402.28,truck11,GB,HVO
02/04/2024,196.52,truck11,GB,HVO
02/04/2024,191.94,truck3,GB,HVO
02/04/2024,238.37,truck50,GB,HVO
02/04/2024,129.02,truck16,GB,HVO
02/04/2024,20,0,GB,HVO
02/04/2024,20,0,GB,HVO
02/04/2024,69.94,truck29,GB,HVO
02/04/2024,138.2,truck27,GB,HVO
02/04/2024,211.88,truck22,GB,HVO
02/04/2024,47.53,truck30,GB,HVO
02/04/2024,67.09,truck32,GB,HVO
03/04/2024,337.18,truck2,GB,HVO
03/04/2024,47.11,truck31,GB,HVO
03/04/2024,112.92,truck39,GB,HVO
03/04/2024,102.83,truck55,GB,HVO
03/04/2024,72.05,truck24,GB,HVO
03/04/2024,163.45,truck40,GB,HVO
03/04/2024,215.1,truck23,GB,HVO
03/04/2024,290.07,truck5,GB,HVO
03/04/2024,90.39,0,GB,HVO
03/04/2024,90.51,0,GB,HVO
03/04/2024,90.22,0,GB,HVO
03/04/2024,90.56,0,GB,HVO
03/04/2024,134.8,truck55,GB,HVO
03/04/2024,43.23,truck32,GB,HVO
03/04/2024,40.82,truck29,GB,HVO
03/04/2024,131.61,truck22,GB,HVO
03/04/2024,237.18,truck1,GB,HVO
04/04/2024,152.26,truck21,GB,HVO
04/04/2024,44.25,truck31,GB,HVO
04/04/2024,110.27,truck39,GB,HVO
04/04/2024,300.71,truck42,GB,HVO
04/04/2024,58.03,truck24,GB,HVO
04/04/2024,140.35,truck33,GB,HVO
04/04/2024,100.06,truck4,GB,HVO
04/04/2024,273.08,truck7,GB,HVO
04/04/2024,79.44,truck2,GB,HVO
04/04/2024,252.17,truck2,GB,HVO
04/04/2024,160.88,truck27,GB,HVO
04/04/2024,107.35,truck22,GB,HVO
04/04/2024,40.52,truck32,GB,HVO
04/04/2024,54.08,truck29,GB,HVO
04/04/2024,140.01,truck26,GB,HVO
04/04/2024,125.13,truck20,GB,HVO
04/04/2024,72.56,truck30,GB,HVO
05/04/2024,278.45,truck43,GB,HVO
05/04/2024,48.38,truck31,GB,HVO
05/04/2024,45.02,truck24,GB,HVO
05/04/2024,322.03,truck10,GB,HVO
05/04/2024,272,truck46,GB,HVO
05/04/2024,97.4,truck22,GB,HVO
05/04/2024,204.66,truck13,GB,HVO
05/04/2024,193.08,truck27,GB,HVO
05/04/2024,64.67,0,GB,HVO
05/04/2024,270.02,truck28,GB,HVO
05/04/2024,159.52,truck21,GB,HVO
06/04/2024,50.8,truck31,GB,HVO
06/04/2024,244.5,truck8,GB,HVO
06/04/2024,81.06,truck31,GB,HVO
07/04/2024,178.22,truck5,GB,HVO
08/04/2024,310,truck45,GB,HVO
08/04/2024,49.28,truck29,GB,HVO
08/04/2024,56.69,truck30,GB,HVO
08/04/2024,288.57,truck55,GB,HVO
08/04/2024,110.61,truck41,GB,HVO
